City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Shouguang,CN,36.88,118.7375,87.13,77,100,9.13,overcast clouds
346,Lagoa,PT,39.05,-27.9833,74.01,85,9,14.25,clear sky
347,Laureles,US,26.1092,-97.4941,86.11,55,100,7.0,overcast clouds
348,Lazaro Cardenas,MX,17.9583,-102.2,78.48,87,100,4.32,overcast clouds
349,Chuy,UY,-33.6971,-53.4616,47.41,83,100,5.66,overcast clouds
350,Suslovo,RU,56.2167,88.1167,58.26,68,18,1.52,few clouds
351,Miramar,US,25.9873,-80.2323,85.03,74,20,12.66,few clouds
352,Kudahuvadhoo,MV,2.6708,72.8944,82.0,75,99,13.91,overcast clouds
353,Nuuk,GL,64.1835,-51.7216,39.81,100,100,5.75,light intensity shower rain
354,Belyy Yar,RU,53.6039,91.3903,57.09,75,0,2.24,clear sky
355,Bambanglipuro,ID,-7.95,110.2833,76.91,83,100,8.55,overcast clouds
356,Rawson,AR,-43.3002,-65.1023,43.3,79,100,8.48,light rain
357,Goderich,CA,43.7501,-81.7165,78.91,76,3,12.12,clear sky
358,Charters Towers,AU,-20.1,146.2667,73.74,46,83,12.86,broken clouds
359,Bida,NG,9.0833,6.0167,73.17,91,42,3.24,scattered clouds
360,Abu Dhabi,AE,24.4667,54.3667,95.11,50,0,2.3,clear sky
361,Anadyr,RU,64.75,177.4833,57.0,82,81,5.17,broken clouds
362,Ulaanbaatar,MN,47.9077,106.8832,54.36,72,23,3.71,few clouds
363,Troitsko-Pechorsk,RU,62.7084,56.1964,63.61,77,6,3.87,clear sky
364,Banyo,CM,6.75,11.8167,64.99,99,100,2.15,moderate rain
365,Acarau,BR,-2.8856,-40.12,77.59,84,6,16.69,clear sky
366,Constitucion,CL,-35.3333,-72.4167,51.76,91,100,14.45,overcast clouds
367,Manado,ID,1.487,124.8455,83.17,78,40,2.3,scattered clouds
368,Noormarkku,FI,61.5927,21.8685,55.18,82,0,11.5,clear sky
369,Jalu,LY,29.0331,21.5482,77.92,58,0,10.74,clear sky
370,Seymour,US,38.9592,-85.8903,80.1,81,0,1.99,clear sky
371,Turukhansk,RU,65.8167,87.9833,56.32,89,100,6.26,overcast clouds
372,Manjacaze,MZ,-24.7117,33.8828,63.14,84,94,7.52,overcast clouds
373,Luangwa,ZM,-15.6167,30.4167,59.32,56,0,1.54,clear sky
374,Tautira,PF,-17.7333,-149.15,75.65,77,73,23.49,light rain
375,Mangan,IN,27.5167,88.5333,79.86,82,16,0.78,few clouds
376,Tekeli,KZ,44.83,78.8239,63.9,58,100,6.15,overcast clouds
377,Arys,KZ,42.4252,68.795,75.02,35,16,4.88,few clouds
378,Sioux Lookout,CA,50.1001,-91.917,58.1,55,100,6.67,overcast clouds
379,Port-Gentil,GA,-0.7193,8.7815,73.74,81,100,12.17,overcast clouds
380,Hasaki,JP,35.7333,140.8333,86.29,77,52,9.4,broken clouds
381,Itarema,BR,-2.9248,-39.9167,77.5,84,5,15.05,clear sky
382,Tiksi,RU,71.6872,128.8694,42.04,83,100,18.14,overcast clouds
383,Banepa,NP,27.6298,85.5214,70.12,94,75,2.3,broken clouds
384,Labuhan,ID,-6.8844,112.2051,78.75,77,98,6.33,overcast clouds
385,Tessalit,ML,20.1986,1.0114,88.12,39,13,14.65,few clouds
386,Maceio,BR,-9.6658,-35.7353,74.16,85,14,8.93,few clouds
387,Grindavik,IS,63.8424,-22.4338,48.67,100,100,8.05,overcast clouds
388,Miles City,US,46.4083,-105.8406,56.55,86,100,9.33,overcast clouds
389,Ancud,CL,-41.8697,-73.8203,43.23,81,100,9.24,overcast clouds
390,Dalvik,IS,65.9702,-18.5286,53.8,84,96,2.93,overcast clouds
391,Praia Da Vitoria,PT,38.7333,-27.0667,71.85,100,40,13.44,thunderstorm with light rain
392,Nizza Monferrato,IT,44.7738,8.3539,72.55,99,82,6.98,light rain
393,Margate,GB,51.3813,1.3862,60.69,81,100,1.01,overcast clouds
394,Marrakesh,MA,31.6315,-8.0083,78.87,50,20,6.91,few clouds
395,Elban,RU,50.1018,136.5094,74.71,75,100,6.15,overcast clouds
396,Smithers,CA,54.7804,-127.1743,74.44,46,9,7.61,clear sky
397,Itacarambi,BR,-15.1022,-44.0919,79.11,30,90,3.76,overcast clouds
398,Bandarbeyla,SO,9.4942,50.8122,76.28,75,48,27.27,scattered clouds
399,Maltahohe,NA,-24.8333,16.9833,59.67,30,100,11.12,overcast clouds
400,Henties Bay,NA,-22.116,14.2845,55.99,88,66,4.34,broken clouds
401,Gloucester,GB,51.8657,-2.2431,59.76,73,100,5.79,overcast clouds
402,Calvinia,ZA,-31.4707,19.776,53.08,37,8,5.17,clear sky
403,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,83,100,18.41,overcast clouds
404,Boda,CF,4.3189,17.4695,68.36,97,100,2.51,light rain
405,Pyaozerskiy,RU,65.8333,31.1667,55.27,85,77,14.99,broken clouds
406,Canby,US,45.2629,-122.6926,94.06,30,0,4.0,clear sky
407,Mecca,SA,21.4267,39.8261,87.64,59,68,11.7,broken clouds
408,Kishtwar,IN,33.3167,75.7667,67.71,90,80,1.43,broken clouds
409,Carman,CA,49.4992,-98.0016,60.89,63,100,5.68,overcast clouds
410,Tevaitoa,PF,-16.7833,-151.5,77.68,73,87,24.72,light rain
411,San Juan,AR,-31.5375,-68.5364,51.75,54,87,17.18,overcast clouds
412,Lynn Haven,US,30.2455,-85.6483,78.98,84,50,2.8,scattered clouds
413,Andapa,MG,-14.65,49.65,56.16,98,11,2.55,few clouds
414,Westport,US,41.1415,-73.3579,83.12,87,0,13.8,clear sky
415,Kuryk,KZ,43.2,51.65,79.95,48,95,11.52,overcast clouds
416,Tonstad,NO,58.6626,6.7169,51.21,94,100,2.46,light rain
417,Havelock,US,34.8791,-76.9013,84.18,87,3,6.62,clear sky
418,Taoudenni,ML,22.6783,-3.9836,100.33,13,0,14.61,clear sky
419,Matane,CA,48.8286,-67.522,65.03,80,88,5.21,overcast clouds
420,Sotouboua,TG,8.5667,0.9833,69.93,86,8,2.35,clear sky
421,Havre-Saint-Pierre,CA,50.2334,-63.5986,61.47,79,100,7.2,overcast clouds
422,Iwaki,JP,37.05,140.8833,83.01,74,68,3.0,broken clouds
423,Omboue,GA,-1.5746,9.2618,71.44,79,99,8.55,overcast clouds
424,Eatonton,US,33.3268,-83.3885,78.22,85,76,2.28,broken clouds
425,Ola,RU,59.5833,151.2833,59.07,78,4,10.33,clear sky
426,Saldanha,ZA,-33.0117,17.9442,53.69,77,100,8.39,overcast clouds
427,Portree,GB,57.4129,-6.1942,56.52,97,100,14.29,overcast clouds
428,Whitianga,NZ,-36.8333,175.7,60.13,90,100,7.83,light rain
429,Lishan,CN,31.8576,113.2951,86.5,64,100,10.11,overcast clouds
430,Louga,RU,58.7372,29.8453,53.78,98,100,5.26,overcast clouds
431,Nevers,FR,46.9167,3.3333,58.26,43,3,6.44,clear sky
432,Rocha,UY,-34.4833,-54.3333,42.87,87,100,2.46,overcast clouds
433,Kosh-Agach,RU,50.0,88.6667,57.43,40,8,1.25,clear sky
434,Mizdah,LY,31.4451,12.9801,73.78,52,0,4.85,clear sky
435,Acapulco,MX,16.8634,-99.8901,81.43,82,100,8.34,overcast clouds
436,Boromlya,UA,50.6184,34.9704,65.01,56,0,7.65,clear sky
437,Ahuimanu,US,21.4447,-157.8378,89.31,64,20,10.36,few clouds
438,Palencia,ES,42.4167,-4.5,66.79,84,3,11.61,clear sky
439,Ponta Delgada,PT,37.7333,-25.6667,74.12,83,40,5.75,scattered clouds
440,Charlestown,AU,-32.95,151.6667,64.11,60,18,1.99,few clouds
441,Kingaroy,AU,-26.5333,151.8333,59.68,39,0,10.16,clear sky
442,Dom Pedrito,BR,-30.9828,-54.6731,48.99,83,100,8.79,overcast clouds
443,Pundaguitan,PH,6.3711,126.1689,83.01,67,100,4.07,overcast clouds
444,Winnemucca,US,40.973,-117.7357,87.85,30,0,11.5,clear sky
445,Chernyshevskiy,RU,63.0128,112.4714,47.91,94,100,7.05,light rain
446,Marzuq,YE,14.4,46.4667,76.53,54,100,7.67,light rain
447,Santiago Del Estero,AR,-27.7951,-64.2615,58.57,42,0,10.89,clear sky
448,Komsomolskiy,UZ,40.4272,71.7189,76.78,32,0,1.79,clear sky
449,Zakamensk,RU,50.3741,103.2863,55.6,74,64,1.25,broken clouds
450,Wahiawa,US,21.5028,-158.0236,86.32,61,92,1.12,light rain
451,Bumba,CD,2.1833,22.4667,71.1,97,100,5.14,overcast clouds
452,Soe,ID,-9.8607,124.284,74.8,61,82,4.09,broken clouds
453,Gourcy,BF,13.2167,-2.35,79.56,73,18,7.74,few clouds
454,Launceston,AU,-41.45,147.1667,50.61,72,34,16.11,scattered clouds
455,Coihaique,CL,-45.5752,-72.0662,37.35,65,0,2.3,clear sky
456,Hay River,CA,60.8156,-115.7999,59.54,83,83,10.67,light rain
457,Adrar,MR,20.5022,-10.0711,96.35,20,0,9.1,clear sky
458,Port Lincoln,AU,-34.7333,135.8667,56.12,59,6,11.14,clear sky
459,Douglas,US,41.3,-96.167,96.1,51,0,6.91,clear sky
460,Huarmey,PE,-10.0681,-78.1522,62.71,87,54,11.52,broken clouds
461,Waddan,LY,29.1614,16.139,78.78,49,0,5.73,clear sky
462,Bontang,ID,0.1333,117.5,76.51,87,100,7.2,moderate rain
463,Pagatin,PH,6.9731,124.4753,82.18,75,100,1.66,moderate rain
464,Saint-Georges,GD,12.0564,-61.7485,79.66,81,0,7.81,clear sky
465,Ginda,IN,30.6945,78.4932,66.33,99,100,2.24,overcast clouds
466,Paita,PE,-5.0892,-81.1144,64.02,82,16,18.95,few clouds
467,Lincoln,US,40.8,-96.667,97.29,45,0,5.75,clear sky
468,Victor Harbor,AU,-35.5667,138.6167,55.0,84,22,3.56,light rain
469,Ko Samui,TH,9.5357,99.9357,83.43,71,100,18.21,overcast clouds
470,Buritis,BR,-15.6178,-46.4233,73.76,29,1,2.48,clear sky
471,Pangkalanbuun,ID,-2.6833,111.6167,80.2,72,54,3.09,broken clouds
472,Kurchum,KZ,48.5722,83.6542,70.75,35,0,0.63,clear sky
473,Ocampo,MX,21.65,-101.5,65.84,47,92,24.36,overcast clouds
474,Lokosovo,RU,61.1333,74.8167,59.04,89,99,7.02,overcast clouds
475,Olafsvik,IS,64.8945,-23.7142,51.64,90,100,9.46,overcast clouds
476,Grand Gaube,MU,-20.0064,57.6608,67.37,79,1,1.01,clear sky
477,Bara,NG,10.3744,10.7288,74.1,87,100,2.8,overcast clouds
478,Derzhavinsk,KZ,51.1,66.3167,65.61,54,8,8.01,clear sky
479,Batetskiy,RU,58.6461,30.3027,53.53,98,100,5.17,overcast clouds
480,Middelburg,ZA,-25.7751,29.4648,53.6,28,10,3.09,clear sky
481,Harper,LR,4.375,-7.7169,73.15,76,3,8.16,clear sky
482,Sosnovo-Ozerskoye,RU,52.5249,111.5418,51.73,63,94,15.46,overcast clouds
483,Granadilla De Abona,ES,28.1188,-16.576,68.76,78,0,11.5,clear sky
484,Shelburne,CA,44.0787,-80.2041,78.76,85,97,6.15,overcast clouds
485,Porto Santo,PT,33.072,-16.3415,70.18,73,40,10.36,scattered clouds
486,Pokhara,NP,28.2333,83.9833,74.01,88,100,1.45,overcast clouds
487,Port Augusta,AU,-32.5,137.7667,54.81,61,5,4.83,clear sky
488,Nazira,IN,26.9167,94.7333,81.25,85,10,1.61,clear sky
489,Ormara,PK,25.2088,64.6357,80.98,88,100,11.14,moderate rain
490,Rovaniemi,FI,66.5,25.7167,51.21,100,100,5.75,moderate rain
491,Grand-Santi,GF,4.25,-54.3833,78.46,71,100,2.48,overcast clouds
492,Manicore,BR,-5.8092,-61.3003,78.73,66,1,2.28,clear sky
493,Finschhafen,PG,-6.6024,147.8681,85.05,67,100,12.21,overcast clouds
494,Evansville,US,37.9748,-87.5558,82.63,81,63,3.0,broken clouds
495,Krapkowice,PL,50.4752,17.9654,56.48,73,99,5.17,overcast clouds
496,Cap-Aux-Meules,CA,47.3821,-61.8597,69.24,70,97,14.03,overcast clouds
497,El Alto,PE,-4.2714,-81.2147,61.83,87,29,19.62,scattered clouds
498,Abu Samrah,SY,35.3029,37.1841,73.2,73,0,14.05,clear sky
499,Lazurne,UA,46.084,32.5295,75.43,66,0,16.02,clear sky
500,Oranjemund,NA,-28.55,16.4333,54.66,86,18,14.23,few clouds
501,Kyakhta,RU,50.3508,106.4494,55.53,65,55,2.68,broken clouds
502,Buchanan,LR,5.8808,-10.0467,75.29,80,100,7.81,overcast clouds
503,Bartica,GY,6.4,-58.6167,79.12,97,5,2.51,clear sky
504,Rudsar,IR,37.1376,50.288,76.96,77,43,9.22,scattered clouds
505,Cooma,AU,-36.2333,149.1333,44.37,81,100,8.05,overcast clouds
506,Rusape,ZW,-18.5278,32.1284,50.02,54,0,2.77,clear sky
507,Saraland,US,30.8207,-88.0706,87.06,77,8,5.28,clear sky
508,Suluq,LY,31.6682,20.2521,77.61,72,0,8.14,clear sky
509,Brokopondo,SR,4.75,-55.1667,78.84,77,94,8.55,overcast clouds
510,Medea,DZ,36.2642,2.7539,70.99,38,0,2.19,clear sky
511,Raudeberg,NO,61.9875,5.1352,51.87,74,100,12.68,overcast clouds
512,Mapiri,BO,-15.25,-68.1667,66.78,98,89,0.85,overcast clouds
513,Bealanana,MG,-14.55,48.7333,49.46,98,30,3.4,scattered clouds
514,Huilong,CN,31.8111,121.655,88.93,68,84,12.19,broken clouds
515,Sidi Ali,DZ,36.0998,0.4206,75.65,74,0,5.66,clear sky
516,Yasnyy,RU,51.0333,59.8742,62.69,59,1,9.06,clear sky
517,Vardo,NO,70.3705,31.1107,49.98,93,100,21.85,overcast clouds
518,Alappuzha,IN,9.49,76.3264,77.0,89,62,12.86,broken clouds
519,Sao Joao Batista,BR,-27.2761,-48.8494,58.82,99,100,2.01,heavy intensity rain
520,Flin Flon,CA,54.7682,-101.865,66.29,52,24,6.78,few clouds
521,Zhanaozen,KZ,43.3,52.8,80.65,30,100,8.99,overcast clouds
522,Santa Maria,BR,-29.6842,-53.8069,50.23,86,100,6.35,overcast clouds
523,Jabinyanah,TN,35.035,10.9081,81.43,65,0,10.2,clear sky
524,Hambantota,LK,6.1241,81.1185,75.54,100,20,2.3,few clouds
525,Bismarck,US,46.8083,-100.7837,59.81,82,40,9.22,scattered clouds
526,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,78,100,14.97,overcast clouds
527,Seminole,US,28.7086,-81.2081,86.22,78,0,6.91,clear sky
528,Yerbogachen,RU,61.2767,108.0108,47.19,96,100,7.4,light rain
529,Dvinskoy,RU,62.1535,45.1175,61.54,83,8,5.28,clear sky
530,Marystown,CA,47.1666,-55.1483,64.85,100,78,5.39,broken clouds
531,Tigil,RU,57.8,158.6667,69.91,43,0,5.73,clear sky
532,Asau,RO,46.4333,26.4,69.96,91,68,4.74,broken clouds
533,Mont-Joli,CA,48.5839,-68.1921,68.95,68,99,8.84,overcast clouds
534,Sparks,US,39.5349,-119.7527,92.86,22,40,12.66,scattered clouds
535,Yulara,AU,-25.2406,130.9889,58.26,35,0,14.81,clear sky
536,Liuzhou,CN,24.3126,109.3892,82.65,80,82,0.98,broken clouds
537,Vung Tau,VN,10.346,107.0843,79.84,83,100,16.87,overcast clouds
538,Rockhampton,AU,-23.3833,150.5,69.69,60,100,5.75,overcast clouds
539,Burns Lake,CA,54.2331,-125.7533,75.02,40,0,9.66,clear sky
540,Gijon,ES,43.5357,-5.6615,69.26,93,26,5.99,scattered clouds
541,Olinda,BR,-8.0089,-34.8553,76.73,83,40,6.91,scattered clouds
542,Mildura,AU,-34.2,142.15,51.76,87,100,6.91,overcast clouds
543,Hirara,JP,24.8,125.2833,84.22,74,7,13.47,clear sky
544,Jaciara,BR,-15.9653,-54.9683,77.23,32,88,3.6,overcast clouds
545,Challans,FR,46.8436,-1.8749,64.6,49,0,12.68,clear sky
546,Darnah,LY,32.767,22.6367,79.2,73,0,20.38,clear sky
547,Mantua,IT,45.1667,10.7833,78.04,84,95,5.01,overcast clouds
548,Russell,US,32.3502,-85.1999,82.0,88,20,0.0,few clouds
549,Tocopilla,CL,-22.092,-70.1979,61.48,59,0,10.92,clear sky
550,Diego De Almagro,CL,-26.3667,-70.05,54.14,43,0,1.79,clear sky
551,San Cristobal,VE,7.7669,-72.225,71.78,88,100,1.16,overcast clouds
552,Tabou,CI,4.423,-7.3528,73.56,74,8,7.65,clear sky
553,Seoul,KR,37.5683,126.9778,85.39,74,66,5.53,moderate rain
554,Wajir,KE,1.7471,40.0573,70.43,59,100,12.66,overcast clouds
555,Poum,NC,-20.2333,164.0167,76.46,79,0,3.74,clear sky
556,Mount Isa,AU,-20.7333,139.5,69.57,23,100,12.66,overcast clouds
557,Skjervoy,NO,70.0311,20.9714,53.6,80,100,9.57,light rain
558,Morada Nova,BR,-5.1067,-38.3725,75.33,81,73,4.45,broken clouds
559,Asfi,MA,32.2994,-9.2372,68.95,88,0,12.19,clear sky
560,Lloydminster,CA,53.2835,-110.0016,67.06,60,100,7.94,overcast clouds
561,Pantai Remis,MY,4.4557,100.6288,80.01,77,90,9.33,overcast clouds
562,Longido,TZ,-2.7333,36.6833,56.34,79,83,6.38,broken clouds
563,Brawley,US,32.9787,-115.5303,110.01,15,0,3.44,clear sky
564,Kresttsy,RU,58.2452,32.5165,56.89,98,100,4.25,light rain
565,Cap Malheureux,MU,-19.9842,57.6142,67.46,79,2,1.01,clear sky
566,Pimentel,PE,-6.8367,-79.9342,62.35,85,12,15.21,few clouds
567,Xining,CN,36.6167,101.7667,71.04,68,74,2.08,broken clouds
568,Dovbysh,UA,50.3733,27.9874,67.53,72,54,6.62,broken clouds
569,Yumbe,UG,3.4651,31.2469,64.69,98,100,3.94,overcast clouds
570,Khed,IN,17.7167,73.3833,77.09,98,100,3.47,overcast clouds
571,Khorixas,NA,-20.3667,14.9667,61.54,48,5,2.93,clear sky
572,Zhuanghe,CN,39.7008,122.9911,77.34,97,100,1.07,light rain
573,Parvatsar,IN,26.8833,74.7667,84.04,71,100,5.14,overcast clouds
574,Powell River,CA,49.8496,-124.5361,83.03,48,6,1.74,clear sky
575,Ewa Beach,US,21.3156,-158.0072,89.55,61,0,10.36,clear sky
576,Muli,MV,2.9167,73.5667,81.81,75,100,14.41,light rain
577,San Lawrenz,MT,36.0553,14.204,80.85,81,0,1.01,clear sky
578,Korla,CN,41.7597,86.1469,83.93,27,70,11.83,broken clouds
579,Burgeo,CA,47.6167,-57.6152,63.43,73,99,5.73,overcast clouds
580,Las Vegas,US,36.175,-115.1372,102.61,20,0,11.5,clear sky
581,Lodwar,KE,3.1191,35.5973,79.5,46,100,12.19,overcast clouds
582,Mayo,US,38.8876,-76.5119,84.2,88,0,6.91,clear sky
583,Gamboma,CG,-1.8764,15.8644,79.61,56,74,4.81,broken clouds
584,Roebourne,AU,-20.7833,117.1333,67.23,23,5,14.12,clear sky
585,Shar,KZ,49.5886,81.0453,62.02,45,42,11.65,scattered clouds
586,Suoyarvi,RU,62.0833,32.35,55.27,93,100,11.16,overcast clouds
587,Kamariotissa,GR,40.4833,25.4667,77.67,70,0,12.35,clear sky
588,Paragominas,BR,-2.9667,-47.4833,76.24,66,85,3.65,overcast clouds
589,Miaga,PH,12.2376,123.8167,75.02,94,100,1.88,overcast clouds
590,Guangyuan,CN,32.442,105.823,84.13,76,100,1.72,overcast clouds
591,Porbandar,IN,21.6422,69.6093,81.32,86,100,8.5,overcast clouds
592,Severo-Kurilsk,RU,50.6789,156.125,56.44,74,100,9.55,overcast clouds
593,Puerto Plata,DO,19.7934,-70.6884,82.24,83,20,0.0,few clouds
594,Saint Anthony,US,45.0205,-93.218,73.49,92,100,9.22,light intensity drizzle
595,Barda,AZ,40.3744,47.1267,75.42,61,53,8.14,broken clouds
596,Ouro Preto,BR,-20.3948,-43.5052,55.89,91,76,1.88,broken clouds
597,Saint-Francois,FR,46.4154,3.9054,59.68,63,0,2.3,clear sky
598,Touros,BR,-5.1989,-35.4608,74.82,87,2,11.65,clear sky
599,Amazar,RU,53.858,120.875,56.64,92,100,0.92,light rain
600,Yar-Sale,RU,66.8333,70.8333,59.05,74,100,8.03,overcast clouds
601,Wagga Wagga,AU,-35.1167,147.3667,52.84,82,100,1.14,overcast clouds
602,Waingapu,ID,-9.6567,120.2641,79.52,59,10,4.47,clear sky
603,Kieta,PG,-6.2167,155.6333,84.72,70,100,6.76,light rain
604,Manggar,ID,-2.8833,108.2667,81.45,75,79,10.0,broken clouds
605,Saint-Gabriel,CA,46.3001,-73.3824,74.41,87,100,5.1,overcast clouds
606,Darhan,MN,49.4867,105.9228,56.01,65,39,2.24,scattered clouds
607,Xuddur,SO,4.1213,43.8894,66.99,80,43,18.34,scattered clouds
608,Nikel,RU,69.4128,30.222,50.18,98,100,5.61,light rain
609,Zonguldak,TR,41.25,31.8333,65.84,89,100,1.01,overcast clouds
610,Qasigiannguit,GL,68.8193,-51.1922,44.85,98,100,4.18,overcast clouds
611,Sabang,ID,5.8933,95.3214,81.52,75,100,17.56,overcast clouds
612,Mogadishu,SO,2.0371,45.3438,75.34,78,93,17.96,overcast clouds
613,Bodden Town,KY,19.2833,-81.25,84.2,78,20,8.05,few clouds
614,Usinsk,RU,65.9939,57.5281,64.71,77,0,9.98,clear sky
615,Sinnamary,GF,5.3833,-52.95,78.84,84,59,9.78,broken clouds
616,Ciudad Bolivar,VE,8.1222,-63.5497,83.7,61,46,6.87,scattered clouds
617,Mareeba,AU,-17.0,145.4333,78.44,72,40,4.76,scattered clouds
618,Madras,IN,13.0878,80.2785,82.38,80,75,9.22,mist
619,Coihueco,CL,-36.6167,-71.8333,47.14,100,100,12.66,moderate rain
620,Jian,CN,27.1172,114.9793,89.51,58,6,7.45,clear sky
621,Nishihara,JP,26.1842,127.7558,87.46,70,40,10.36,scattered clouds
622,Tual,ID,-5.6667,132.75,80.37,79,100,10.89,overcast clouds
623,Vilhena,BR,-12.7406,-60.1458,71.46,65,63,1.83,broken clouds
624,General Pico,AR,-35.6566,-63.7568,53.76,51,100,12.68,overcast clouds
625,Savalou,BJ,7.9281,1.9756,70.65,87,14,5.14,few clouds
626,Rajgir,IN,25.0333,85.4167,83.23,76,73,10.74,broken clouds
627,Colares,PT,38.7992,-9.4469,67.33,76,0,11.99,clear sky
628,Najran,SA,17.4924,44.1277,75.88,55,99,7.18,overcast clouds
629,Tura,IN,25.5198,90.2201,76.41,92,87,2.71,overcast clouds
630,Moyale,KE,3.5167,39.0584,61.29,65,97,9.24,overcast clouds
631,Vagur,FO,61.4732,-6.8119,52.09,91,100,14.61,overcast clouds
632,Naifaru,MV,5.4444,73.3657,80.89,81,100,18.05,overcast clouds
633,Turan,VN,16.0678,108.2208,85.98,70,40,2.3,scattered clouds
634,Kailua,US,21.4022,-157.7394,89.58,61,20,9.22,few clouds
635,Carbonia,IT,39.1672,8.5222,77.02,86,0,6.55,clear sky
636,Fort Nelson,CA,58.8053,-122.7002,74.3,36,42,14.18,scattered clouds
637,Sisimiut,GL,66.9395,-53.6735,43.34,90,100,10.11,overcast clouds
638,Mount Gambier,AU,-37.8333,140.7667,49.41,76,100,3.33,overcast clouds
639,Ndele,CF,8.4109,20.6473,69.94,96,100,1.21,light rain
640,Tilichiki,RU,60.4667,166.1,64.33,58,100,7.47,overcast clouds
641,Datong,CN,40.0936,113.2914,74.28,83,100,1.19,overcast clouds
642,Yushala,RU,57.0761,64.2601,63.46,80,100,4.74,overcast clouds
643,Nolinsk,RU,57.5596,49.9363,64.22,74,23,0.78,few clouds
644,Saint-Pierre,RE,-21.3393,55.4781,67.91,64,100,3.44,overcast clouds
645,Onverwacht,SR,5.5833,-55.1833,79.86,83,0,3.44,clear sky
646,Magdalena,PH,14.1999,121.429,80.35,94,100,2.46,light rain
647,Road Town,VG,18.4167,-64.6167,84.29,89,40,8.05,scattered clouds
648,Guilin,CN,25.2819,110.2864,81.19,83,65,2.68,broken clouds
649,Bagotville,AU,-28.9833,153.4167,65.86,52,0,6.98,clear sky
650,Vila,PT,42.0304,-8.1588,59.7,83,0,3.11,clear sky
651,Tarbes,FR,43.25,0.1667,70.27,78,0,4.61,clear sky
652,Nizhniy Mamon,RU,50.1937,40.5083,66.15,49,0,8.05,clear sky
653,Tijuana,MX,32.5333,-117.0167,95.02,71,20,12.66,few clouds
654,Mersing,MY,2.4312,103.8405,80.17,79,66,6.85,broken clouds
655,Gore,NZ,-46.1028,168.9436,37.36,99,100,4.38,overcast clouds
656,Mehamn,NO,71.0357,27.8492,49.95,93,100,5.75,moderate rain
657,Saint Paul,US,44.9444,-93.0933,74.12,92,100,9.22,light intensity drizzle
658,Alyangula,AU,-13.8483,136.4192,81.7,65,0,11.88,clear sky
659,Michigan City,US,41.7075,-86.895,84.72,81,0,6.91,clear sky
660,Makinsk,KZ,52.6292,70.4169,63.0,63,93,6.64,overcast clouds
661,Kushiro,JP,42.975,144.3747,68.74,86,100,8.05,overcast clouds
662,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.41,78,100,9.64,overcast clouds
663,Tuatapere,NZ,-46.1333,167.6833,39.76,84,100,8.1,overcast clouds
664,Sur,OM,22.5667,59.5289,85.98,65,72,3.0,broken clouds
665,Namibe,AO,-15.1961,12.1522,61.3,87,0,7.74,clear sky
666,Norman Wells,CA,65.282,-126.8329,66.96,40,27,14.14,scattered clouds
667,Arlit,NE,18.7369,7.3853,96.58,23,18,3.87,few clouds
668,Calderitas,MX,18.55,-88.25,80.11,80,100,8.19,overcast clouds
669,Gravdal,NO,68.1214,13.5031,51.51,81,100,14.43,overcast clouds
670,Okha,RU,53.5739,142.9478,56.37,93,100,17.81,overcast clouds
671,Yorosso,ML,12.3536,-4.7761,76.14,80,95,6.4,overcast clouds
672,Vakhrushi,RU,58.6847,50.0261,68.25,67,100,1.74,overcast clouds
673,Moron,AR,-34.6534,-58.6198,53.29,80,100,9.48,light rain
674,Hofn,IS,64.2539,-15.2082,52.54,90,99,2.19,overcast clouds
675,Baghdad,IQ,33.3406,44.4009,94.91,28,0,9.22,clear sky
676,La Ronge,CA,55.1001,-105.2842,66.54,52,100,6.42,overcast clouds
677,Ginir,ET,7.1333,40.7,58.01,70,91,11.48,overcast clouds
678,Barreirinha,BR,-2.7933,-57.07,80.15,67,67,2.84,broken clouds
679,Kantang,TH,7.4054,99.5156,81.99,99,100,0.94,overcast clouds
680,Elat,IL,29.5581,34.9482,85.08,55,1,9.4,clear sky
681,Richards Bay,ZA,-28.783,32.0377,66.51,90,99,6.31,light rain
682,Kamo,JP,37.65,139.05,90.61,67,100,3.38,overcast clouds
683,Lagos,NG,6.5833,3.75,72.61,89,10,3.2,clear sky
684,Parry Sound,CA,45.3501,-80.033,71.06,93,100,2.55,overcast clouds
685,Kabinda,CD,-6.1333,24.4833,68.86,38,7,5.55,clear sky
686,Basoko,CD,1.2391,23.616,72.52,95,100,4.38,overcast clouds
687,Hailar,CN,49.2,119.7,68.88,42,18,14.2,few clouds
688,Mizque,BO,-17.941,-65.3402,57.81,82,18,3.87,few clouds
689,Srednekolymsk,RU,67.45,153.6833,59.31,51,95,12.01,overcast clouds
690,Kulunda,RU,52.566,78.9385,64.83,47,5,3.65,clear sky
691,Narrabri,AU,-30.3167,149.7833,59.52,63,85,1.01,overcast clouds
692,Gamboula,CF,4.1178,15.1393,66.78,98,100,2.98,overcast clouds
693,Oranjestad,AW,12.524,-70.027,82.35,83,20,17.27,few clouds
694,Birao,CF,10.2849,22.7882,70.99,97,100,5.35,overcast clouds
695,Tottori,JP,35.5,134.2333,89.67,70,20,4.61,few clouds
696,Hailey,US,43.5196,-114.3153,83.88,23,0,14.0,clear sky
